problem,optimizer,run_idx,fx_best,site
Oliveira,fides,1,7905.242040818311,ft3
Oliveira,fides,2,7905.476315650505,ft3
Oliveira,fides,3,7905.463065939131,ft3
Oliveira,fides,4,7905.187392258853,ft3
Oliveira,fides,5,7905.924786552308,ft3
Oliveira,fides,6,7905.449718091234,ft3
Oliveira,fides,7,7905.772962156155,ft3
Oliveira,fides,8,7905.782736034027,ft3
Oliveira,fides,9,7905.503192649459,ft3
Oliveira,fides,10,7905.6131465681465,ft3
Oliveira,BFGS,1,12160.566625861915,ft3
Oliveira,BFGS,2,9837.47802131108,ft3
Oliveira,BFGS,3,9753.265896193481,ft3
Oliveira,BFGS,4,10015.026681394063,ft3
Oliveira,BFGS,5,9918.120591396804,ft3
Oliveira,BFGS,6,10588.125911309864,ft3
Oliveira,BFGS,7,8991.503603042445,ft3
Oliveira,BFGS,8,9542.515641683136,ft3
Oliveira,BFGS,9,9153.769160783148,ft3
Oliveira,BFGS,10,8861.0861492258,ft3
Oliveira,dogleg,1,17412.689399307124,ft3
Oliveira,dogleg,2,24708.856088943674,ft3
Oliveira,dogleg,3,64169.649210391195,ft3
Oliveira,dogleg,4,20705.83157625096,ft3
Oliveira,dogleg,5,17276.60757957296,ft3
Oliveira,dogleg,6,40469.48970425264,ft3
Oliveira,dogleg,7,15508.647262712764,ft3
Oliveira,dogleg,8,38727.87418961217,ft3
Oliveira,dogleg,9,17412.689399307124,ft3
Oliveira,dogleg,10,21627.433035436403,ft3
Oliveira,ipopt,1,7929.205848592961,ft3
Oliveira,ipopt,2,7908.55973485775,ft3
Oliveira,ipopt,3,7907.035308802762,ft3
Oliveira,ipopt,4,7919.453178544311,ft3
Oliveira,ipopt,5,7916.201220966947,ft3
Oliveira,ipopt,6,7940.605616550653,ft3
Oliveira,ipopt,7,7908.974614593015,ft3
Oliveira,ipopt,8,7926.752408358785,ft3
Oliveira,ipopt,9,7910.594404770408,ft3
Oliveira,ipopt,10,7906.221715210651,ft3
Oliveira,cmaes,1,7905.716665392569,ft3
Oliveira,cmaes,2,7905.0645432455085,ft3
Oliveira,cmaes,3,7906.070590002084,ft3
Oliveira,cmaes,4,7905.840534301437,ft3
Oliveira,cmaes,5,7906.133850770685,ft3
Oliveira,cmaes,6,7905.033178017344,ft3
Oliveira,cmaes,7,7905.066052448506,ft3
Oliveira,cmaes,8,7904.991183956798,ft3
Oliveira,cmaes,9,7905.33482238785,ft3
Oliveira,cmaes,10,7904.949981922734,ft3
Oliveira,pyswarm,1,8849.170210088912,ft3
Oliveira,pyswarm,2,7998.814092550108,ft3
Oliveira,pyswarm,3,8282.519614070887,ft3
Oliveira,pyswarm,4,8443.909499244028,ft3
Oliveira,pyswarm,5,9042.055094407546,ft3
Oliveira,pyswarm,6,9223.120846433783,ft3
Oliveira,pyswarm,7,8491.236328112916,ft3
Oliveira,pyswarm,8,8859.237642164286,ft3
Oliveira,pyswarm,9,8892.590698309059,ft3
Oliveira,pyswarm,10,8460.564704392043,ft3
Oliveira,L-BFGS-B,1,7906.314242991404,ft3
Oliveira,L-BFGS-B,2,7909.0744056497215,ft3
Oliveira,L-BFGS-B,3,7907.201723207597,ft3
Oliveira,L-BFGS-B,4,7906.075363697302,ft3
Oliveira,L-BFGS-B,5,7907.014235200211,ft3
Oliveira,L-BFGS-B,6,7905.602376968975,ft3
Oliveira,L-BFGS-B,7,7906.447458273756,ft3
Oliveira,L-BFGS-B,8,7908.429634002623,ft3
Oliveira,L-BFGS-B,9,7905.854513687226,ft3
Oliveira,L-BFGS-B,10,7911.760887689478,ft3
Oliveira,Nelder-Mead,1,7907.472340173422,ft3
Oliveira,Nelder-Mead,2,7908.175964037188,ft3
Oliveira,Nelder-Mead,3,7908.437229540682,ft3
Oliveira,Nelder-Mead,4,7906.481437076864,ft3
Oliveira,Nelder-Mead,5,7906.8946206422,ft3
Oliveira,Nelder-Mead,6,7908.321371073247,ft3
Oliveira,Nelder-Mead,7,7906.326701682636,ft3
Oliveira,Nelder-Mead,8,7906.55155132354,ft3
Oliveira,Nelder-Mead,9,7907.821725668794,ft3
Oliveira,Nelder-Mead,10,7905.7574572251215,ft3
Oliveira,cg,1,7936.161320315329,ft3
Oliveira,cg,2,7915.458364448993,ft3
Oliveira,cg,3,7923.873702223893,ft3
Oliveira,cg,4,7983.1635355578655,ft3
Oliveira,cg,5,7993.247497371713,ft3
Oliveira,cg,6,7992.053590537345,ft3
Oliveira,cg,7,7957.8578694544185,ft3
Oliveira,cg,8,8172.920667713777,ft3
Oliveira,cg,9,7987.668793386285,ft3
Oliveira,cg,10,8040.444758364292,ft3
Oliveira,newton-cg,1,18332.484576216415,ft3
Oliveira,newton-cg,2,32811.11897946603,ft3
Oliveira,newton-cg,3,11580.93563783222,ft3
Oliveira,newton-cg,4,9991.08114939096,ft3
Oliveira,newton-cg,5,12501.451829175481,ft3
Oliveira,newton-cg,6,14542.402465396133,ft3
Oliveira,newton-cg,7,15388.61644447735,ft3
Oliveira,newton-cg,8,15636.489718886696,ft3
Oliveira,newton-cg,9,10779.626332200007,ft3
Oliveira,newton-cg,10,10306.98270902142,ft3
Oliveira,nlopt_11,1,7906.3361844068295,ft3
Oliveira,nlopt_11,2,7906.405802825645,ft3
Oliveira,nlopt_11,3,7905.434256656237,ft3
Oliveira,nlopt_11,4,7906.195088127818,ft3
Oliveira,nlopt_11,5,7906.370593183703,ft3
Oliveira,nlopt_11,6,7906.44231849774,ft3
Oliveira,nlopt_11,7,7906.403095869072,ft3
Oliveira,nlopt_11,8,7905.988216447496,ft3
Oliveira,nlopt_11,9,7905.859773148626,ft3
Oliveira,nlopt_11,10,7906.485588736204,ft3
Oliveira,nlopt_12,1,7907.417414370723,ft3
Oliveira,nlopt_12,2,7914.754945309056,ft3
Oliveira,nlopt_12,3,7914.716650646653,ft3
Oliveira,nlopt_12,4,7919.428465592421,ft3
Oliveira,nlopt_12,5,7914.38414319221,ft3
Oliveira,nlopt_12,6,7909.959368308851,ft3
Oliveira,nlopt_12,7,7910.594157047178,ft3
Oliveira,nlopt_12,8,7912.781098565437,ft3
Oliveira,nlopt_12,9,7908.902336802085,ft3
Oliveira,nlopt_12,10,7907.974156054379,ft3
Oliveira,nlopt_13,1,7906.384341644781,ft3
Oliveira,nlopt_13,2,7907.032757330314,ft3
Oliveira,nlopt_13,3,7906.9308227745505,ft3
Oliveira,nlopt_13,4,7906.2739859634385,ft3
Oliveira,nlopt_13,5,7906.622441101837,ft3
Oliveira,nlopt_13,6,7906.258211848968,ft3
Oliveira,nlopt_13,7,7905.92340413653,ft3
Oliveira,nlopt_13,8,7906.376338831492,ft3
Oliveira,nlopt_13,9,7906.273468193488,ft3
Oliveira,nlopt_13,10,7906.350745837543,ft3
Oliveira,nlopt_14,1,7906.725515006816,ft3
Oliveira,nlopt_14,2,7906.252995821259,ft3
Oliveira,nlopt_14,3,7906.254122359166,ft3
Oliveira,nlopt_14,4,7906.895711164528,ft3
Oliveira,nlopt_14,5,7906.411780153327,ft3
Oliveira,nlopt_14,6,7906.5892269190035,ft3
Oliveira,nlopt_14,7,7907.0459243463765,ft3
Oliveira,nlopt_14,8,7906.2775429542025,ft3
Oliveira,nlopt_14,9,7905.3801927600525,ft3
Oliveira,nlopt_14,10,7906.6929399602495,ft3
Oliveira,nlopt_15,1,7946.785700671014,ft3
Oliveira,nlopt_15,2,8053.490006940003,ft3
Oliveira,nlopt_15,3,7965.893725196465,ft3
Oliveira,nlopt_15,4,7940.232192846541,ft3
Oliveira,nlopt_15,5,8041.2980759668135,ft3
Oliveira,nlopt_15,6,7978.338181073622,ft3
Oliveira,nlopt_15,7,8017.704747382951,ft3
Oliveira,nlopt_15,8,7965.97948579796,ft3
Oliveira,nlopt_15,9,8019.945906756695,ft3
Oliveira,nlopt_15,10,7938.95729607472,ft3
Oliveira,nlopt_16,1,7913.998610813388,ft3
Oliveira,nlopt_16,2,7919.173204931292,ft3
Oliveira,nlopt_16,3,7928.453146726486,ft3
Oliveira,nlopt_16,4,7908.359452523865,ft3
Oliveira,nlopt_16,5,7915.050674219136,ft3
Oliveira,nlopt_16,6,7914.294903704797,ft3
Oliveira,nlopt_16,7,7913.584105161519,ft3
Oliveira,nlopt_16,8,7917.974888142197,ft3
Oliveira,nlopt_16,9,7912.806052175389,ft3
Oliveira,nlopt_16,10,7915.650354682853,ft3
Oliveira,nlopt_18,1,7911.181198456409,ft3
Oliveira,nlopt_18,2,7907.008693642454,ft3
Oliveira,nlopt_18,3,7909.206019636098,ft3
Oliveira,nlopt_18,4,7908.266457412644,ft3
Oliveira,nlopt_18,5,7912.112762276933,ft3
Oliveira,nlopt_18,6,7907.394083938318,ft3
Oliveira,nlopt_18,7,7907.890314142468,ft3
Oliveira,nlopt_18,8,7910.5059639863575,ft3
Oliveira,nlopt_18,9,7911.57852108704,ft3
Oliveira,nlopt_18,10,7906.971961245593,ft3
Oliveira,nlopt_21,1,7909.663969391036,ft3
Oliveira,nlopt_21,2,7908.2126023497,ft3
Oliveira,nlopt_21,3,7908.214205843468,ft3
Oliveira,nlopt_21,4,7907.533917274591,ft3
Oliveira,nlopt_21,5,7909.755491485317,ft3
Oliveira,nlopt_21,6,7908.186155588818,ft3
Oliveira,nlopt_21,7,7909.879863089263,ft3
Oliveira,nlopt_21,8,7910.481193621167,ft3
Oliveira,nlopt_21,9,7908.656647004229,ft3
Oliveira,nlopt_21,10,7907.88017882154,ft3
Oliveira,nlopt_23,1,7909.969569772694,ft3
Oliveira,nlopt_23,2,7914.409518444589,ft3
Oliveira,nlopt_23,3,7910.984961806246,ft3
Oliveira,nlopt_23,4,7925.629109520413,ft3
Oliveira,nlopt_23,5,7918.026415940394,ft3
Oliveira,nlopt_23,6,7915.735212539081,ft3
Oliveira,nlopt_23,7,7927.387894087899,ft3
Oliveira,nlopt_23,8,7920.549859445124,ft3
Oliveira,nlopt_23,9,7918.748190184321,ft3
Oliveira,nlopt_23,10,7909.081154564319,ft3
Oliveira,nlopt_26,1,8724.55597245861,ft3
Oliveira,nlopt_26,2,7925.737212099667,ft3
Oliveira,nlopt_26,3,8733.760882229073,ft3
Oliveira,nlopt_26,4,8709.79771654005,ft3
Oliveira,nlopt_26,5,8745.924233543035,ft3
Oliveira,nlopt_26,6,8468.430457975464,ft3
Oliveira,nlopt_26,7,8823.682151920355,ft3
Oliveira,nlopt_26,8,7974.686784833594,ft3
Oliveira,nlopt_26,9,7919.66574723773,ft3
Oliveira,nlopt_26,10,7936.141930915151,ft3
Oliveira,nlopt_28,1,7905.255401610305,ft3
Oliveira,nlopt_28,2,7904.994956170992,ft3
Oliveira,nlopt_28,3,7905.827977035388,ft3
Oliveira,nlopt_28,4,7905.331274816815,ft3
Oliveira,nlopt_28,5,7905.866156307827,ft3
Oliveira,nlopt_28,6,7905.747969480619,ft3
Oliveira,nlopt_28,7,7905.859998892299,ft3
Oliveira,nlopt_28,8,7905.959417574342,ft3
Oliveira,nlopt_28,9,7905.433467002326,ft3
Oliveira,nlopt_28,10,7905.81119988413,ft3
Oliveira,nlopt_29,1,7907.33528654063,ft3
Oliveira,nlopt_29,2,7906.292007842546,ft3
Oliveira,nlopt_29,3,7906.591791021965,ft3
Oliveira,nlopt_29,4,7906.251612703602,ft3
Oliveira,nlopt_29,5,7906.479800749963,ft3
Oliveira,nlopt_29,6,7906.366308693294,ft3
Oliveira,nlopt_29,7,7906.990043028896,ft3
Oliveira,nlopt_29,8,7907.21569880021,ft3
Oliveira,nlopt_29,9,7907.673358105834,ft3
Oliveira,nlopt_29,10,7906.910063353348,ft3
Oliveira,nlopt_34,1,7918.202541205789,ft3
Oliveira,nlopt_34,2,7911.475549881977,ft3
Oliveira,nlopt_34,3,7919.781256233843,ft3
Oliveira,nlopt_34,4,7921.009750937674,ft3
Oliveira,nlopt_34,5,7914.481863653369,ft3
Oliveira,nlopt_34,6,7910.552914428722,ft3
Oliveira,nlopt_34,7,7918.518674439489,ft3
Oliveira,nlopt_34,8,7918.768787137821,ft3
Oliveira,nlopt_34,9,7919.570479166471,ft3
Oliveira,nlopt_34,10,7952.743929338101,ft3
Oliveira,nlopt_36,1,7905.334181424936,ft3
Oliveira,nlopt_36,2,7906.178601550289,ft3
Oliveira,nlopt_36,3,7906.116783255204,ft3
Oliveira,nlopt_36,4,7905.249494022281,ft3
Oliveira,nlopt_36,5,7906.695265260003,ft3
Oliveira,nlopt_36,6,7906.124137011092,ft3
Oliveira,nlopt_36,7,7905.830793023412,ft3
Oliveira,nlopt_36,8,7906.007727528427,ft3
Oliveira,nlopt_36,9,7906.125072468758,ft3
Oliveira,nlopt_36,10,7906.263919921265,ft3
Oliveira,nlopt_37,1,7905.896963819737,ft3
Oliveira,nlopt_37,2,7906.254840955943,ft3
Oliveira,nlopt_37,3,7906.463604486215,ft3
Oliveira,nlopt_37,4,7906.758645420497,ft3
Oliveira,nlopt_37,5,7906.253128763811,ft3
Oliveira,nlopt_37,6,7906.611283263992,ft3
Oliveira,nlopt_37,7,7906.1734203483065,ft3
Oliveira,nlopt_37,8,7905.401365554468,ft3
Oliveira,nlopt_37,9,7905.823828437316,ft3
Oliveira,nlopt_37,10,7906.335104917619,ft3
Oliveira,nlopt_39,1,7921.345926726945,ft3
Oliveira,nlopt_39,2,7913.885210451958,ft3
Oliveira,nlopt_39,3,7917.492066988213,ft3
Oliveira,nlopt_39,4,7908.375217452575,ft3
Oliveira,nlopt_39,5,7917.277998061964,ft3
Oliveira,nlopt_39,6,7914.955166317205,ft3
Oliveira,nlopt_39,7,7919.123241572239,ft3
Oliveira,nlopt_39,8,7915.355420291658,ft3
Oliveira,nlopt_39,9,7915.777086064366,ft3
Oliveira,nlopt_39,10,7906.8621155833935,ft3
Oliveira,tnc,1,8063.119658196717,ft3
Oliveira,tnc,2,8242.759022879707,ft3
Oliveira,tnc,3,8218.212749239869,ft3
Oliveira,tnc,4,7954.166359419272,ft3
Oliveira,tnc,5,8444.753920276018,ft3
Oliveira,tnc,6,8330.86762531011,ft3
Oliveira,tnc,7,8023.347330934024,ft3
Oliveira,tnc,8,8651.029595135255,ft3
Oliveira,tnc,9,8488.512012284806,ft3
Oliveira,tnc,10,8090.829294905468,ft3
Oliveira,trust-krylov,1,11311.58229671578,ft3
Oliveira,trust-krylov,2,9760.000286386412,ft3
Oliveira,trust-krylov,3,10404.525586003012,ft3
Oliveira,trust-krylov,4,9780.340495781498,ft3
Oliveira,trust-krylov,5,10207.754115888541,ft3
Oliveira,trust-krylov,6,10586.996968419386,ft3
Oliveira,trust-krylov,7,11135.000781661513,ft3
Oliveira,trust-krylov,8,10356.936572335992,ft3
Oliveira,trust-krylov,9,10260.558611962724,ft3
Oliveira,trust-krylov,10,11418.98954784192,ft3
Oliveira,trust-ncg,1,9992.253986906937,ft3
Oliveira,trust-ncg,2,10430.823420592047,ft3
Oliveira,trust-ncg,3,10408.791239036747,ft3
Oliveira,trust-ncg,4,11028.254158322825,ft3
Oliveira,trust-ncg,5,10408.368725677003,ft3
Oliveira,trust-ncg,6,10373.625969556128,ft3
Oliveira,trust-ncg,7,9772.978940379988,ft3
Oliveira,trust-ncg,8,10421.875180530275,ft3
Oliveira,trust-ncg,9,10814.616433198546,ft3
Oliveira,trust-ncg,10,10360.481157031925,ft3
Perelson,SLSQP,1,222.2807690383981,ft3
Perelson,SLSQP,2,222.28076909040203,ft3
Perelson,SLSQP,3,222.28076912497562,ft3
Perelson,SLSQP,4,222.2807690820871,ft3
Perelson,SLSQP,5,222.28076907922102,ft3
Perelson,SLSQP,6,222.28076912874562,ft3
Perelson,SLSQP,7,222.28076905111624,ft3
Perelson,SLSQP,8,222.28076913422163,ft3
Perelson,SLSQP,9,222.280769071736,ft3
Perelson,SLSQP,10,222.28076911047515,ft3
Perelson,COBYLA,1,222.28076926722287,ft3
Perelson,COBYLA,2,222.2807692118652,ft3
Perelson,COBYLA,3,222.28076923018247,ft3
Perelson,COBYLA,4,222.28076923114153,ft3
Perelson,COBYLA,5,222.28076924607007,ft3
Perelson,COBYLA,6,222.28076924725784,ft3
Perelson,COBYLA,7,222.28076924614354,ft3
Perelson,COBYLA,8,222.28076924537376,ft3
Perelson,COBYLA,9,222.28076923996937,ft3
Perelson,COBYLA,10,222.28076924810836,ft3
Perelson,fides,1,222.28076941475547,ft3
Perelson,fides,2,222.28076940971303,ft3
Perelson,fides,3,222.28076941336516,ft3
Perelson,fides,4,222.28076938883467,ft3
Perelson,fides,5,222.28076941886567,ft3
Perelson,fides,6,222.28076941794154,ft3
Perelson,fides,7,222.28076940254405,ft3
Perelson,fides,8,222.2807694245099,ft3
Perelson,fides,9,222.28076940962862,ft3
Perelson,fides,10,222.28076941034598,ft3
Perelson,BFGS,1,222.28076901752857,ft3
Perelson,BFGS,2,222.2807689519846,ft3
Perelson,BFGS,3,222.2807690320934,ft3
Perelson,BFGS,4,222.2807690132521,ft3
Perelson,BFGS,5,222.28076903566907,ft3
Perelson,BFGS,6,222.28076902736666,ft3
Perelson,BFGS,7,222.28076905764524,ft3
Perelson,BFGS,8,222.28076903150333,ft3
Perelson,BFGS,9,222.28076902294617,ft3
Perelson,BFGS,10,222.28076895037586,ft3
Perelson,dogleg,1,222.28076905785082,ft3
Perelson,dogleg,2,222.2807690302741,ft3
Perelson,dogleg,3,222.28076902199763,ft3
Perelson,dogleg,4,222.28076896866028,ft3
Perelson,dogleg,5,222.28076902892036,ft3
Perelson,dogleg,6,222.28076901090185,ft3
Perelson,dogleg,7,222.28076889729678,ft3
Perelson,dogleg,8,222.28076899809827,ft3
Perelson,dogleg,9,222.2807690124534,ft3
Perelson,dogleg,10,222.2807690771459,ft3
Perelson,ipopt,1,222.28076904958155,ft3
Perelson,ipopt,2,222.28076898804548,ft3
Perelson,ipopt,3,222.2807690099966,ft3
Perelson,ipopt,4,222.28076908629612,ft3
Perelson,ipopt,5,222.2807690382472,ft3
Perelson,ipopt,6,222.2807689807645,ft3
Perelson,ipopt,7,222.28076904836053,ft3
Perelson,ipopt,8,222.28076906351103,ft3
Perelson,ipopt,9,222.2807690000935,ft3
Perelson,ipopt,10,222.28076905613352,ft3
Perelson,cmaes,1,222.28076906297377,ft3
Perelson,cmaes,2,222.28076894957013,ft3
Perelson,cmaes,3,222.28076904773656,ft3
Perelson,cmaes,4,222.28076909814922,ft3
Perelson,cmaes,5,222.28076909879653,ft3
Perelson,cmaes,6,222.2807690601865,ft3
Perelson,cmaes,7,222.28076906661894,ft3
Perelson,cmaes,8,222.28076908293826,ft3
Perelson,cmaes,9,222.28076908123862,ft3
Perelson,cmaes,10,222.28076902144622,ft3
Perelson,pyswarm,1,222.28076901770862,ft3
Perelson,pyswarm,2,222.28076903360412,ft3
Perelson,pyswarm,3,222.28076902526044,ft3
Perelson,pyswarm,4,222.28076905079504,ft3
Perelson,pyswarm,5,222.2807690542249,ft3
Perelson,pyswarm,6,222.28076907159897,ft3
Perelson,pyswarm,7,222.280769022772,ft3
Perelson,pyswarm,8,222.28076908093942,ft3
Perelson,pyswarm,9,222.28076905437953,ft3
Perelson,pyswarm,10,222.2807690776138,ft3
Perelson,L-BFGS-B,1,222.28076915365378,ft3
Perelson,L-BFGS-B,2,222.2807691478753,ft3
Perelson,L-BFGS-B,3,222.2807691236675,ft3
Perelson,L-BFGS-B,4,222.2807691236675,ft3
Perelson,L-BFGS-B,5,222.28076913727506,ft3
Perelson,L-BFGS-B,6,222.2807691314687,ft3
Perelson,L-BFGS-B,7,222.28076911407933,ft3
Perelson,L-BFGS-B,8,222.2807691402243,ft3
Perelson,L-BFGS-B,9,222.28076913508227,ft3
Perelson,L-BFGS-B,10,222.28076906556942,ft3
Perelson,Nelder-Mead,1,222.28076921233637,ft3
Perelson,Nelder-Mead,2,222.28076920736305,ft3
Perelson,Nelder-Mead,3,222.28076922412896,ft3
Perelson,Nelder-Mead,4,222.28076917218624,ft3
Perelson,Nelder-Mead,5,222.28076919833094,ft3
Perelson,Nelder-Mead,6,222.280769226084,ft3
Perelson,Nelder-Mead,7,222.2807691808046,ft3
Perelson,Nelder-Mead,8,222.2807692065951,ft3
Perelson,Nelder-Mead,9,222.28076919891097,ft3
Perelson,Nelder-Mead,10,222.28076919589233,ft3
Perelson,cg,1,222.28076894086794,ft3
Perelson,cg,2,222.28076904260803,ft3
Perelson,cg,3,222.28076899840175,ft3
Perelson,cg,4,222.28076903019843,ft3
Perelson,cg,5,222.28076898765968,ft3
Perelson,cg,6,222.28076906949337,ft3
Perelson,cg,7,222.28076900278742,ft3
Perelson,cg,8,222.2807690247802,ft3
Perelson,cg,9,222.28076904115267,ft3
Perelson,cg,10,222.28076902048443,ft3
Perelson,newton-cg,1,222.2807689931919,ft3
Perelson,newton-cg,2,222.28076905672972,ft3
Perelson,newton-cg,3,222.2807690421614,ft3
Perelson,newton-cg,4,222.2807690379894,ft3
Perelson,newton-cg,5,222.28076907337777,ft3
Perelson,newton-cg,6,222.28076907706742,ft3
Perelson,newton-cg,7,222.28076903600925,ft3
Perelson,newton-cg,8,222.28076903389277,ft3
Perelson,newton-cg,9,222.28076901604595,ft3
Perelson,newton-cg,10,222.28076907626647,ft3
Perelson,nlopt_11,1,222.28076939235143,ft3
Perelson,nlopt_11,2,222.28076935847798,ft3
Perelson,nlopt_11,3,222.28076938305045,ft3
Perelson,nlopt_11,4,222.2807693776317,ft3
Perelson,nlopt_11,5,222.28076939474005,ft3
Perelson,nlopt_11,6,222.2807693818399,ft3
Perelson,nlopt_11,7,222.28076936852608,ft3
Perelson,nlopt_11,8,222.28076936531042,ft3
Perelson,nlopt_11,9,222.28076937658273,ft3
Perelson,nlopt_11,10,222.2807693912411,ft3
Perelson,nlopt_12,1,222.2807690443357,ft3
Perelson,nlopt_12,2,222.28076896293035,ft3
Perelson,nlopt_12,3,222.28076896551642,ft3
Perelson,nlopt_12,4,222.28076898723148,ft3
Perelson,nlopt_12,5,222.2807690355387,ft3
Perelson,nlopt_12,6,222.28076896437977,ft3
Perelson,nlopt_12,7,222.2807690371772,ft3
Perelson,nlopt_12,8,222.28076899774916,ft3
Perelson,nlopt_12,9,222.2807689820064,ft3
Perelson,nlopt_12,10,222.2807690160016,ft3
Perelson,nlopt_13,1,222.28076936488154,ft3
Perelson,nlopt_13,2,222.28076938052277,ft3
Perelson,nlopt_13,3,222.28076939673372,ft3
Perelson,nlopt_13,4,222.28076939072665,ft3
Perelson,nlopt_13,5,222.28076937945752,ft3
Perelson,nlopt_13,6,222.28076939872813,ft3
Perelson,nlopt_13,7,222.28076940068806,ft3
Perelson,nlopt_13,8,222.28076938216896,ft3
Perelson,nlopt_13,9,222.28076937835962,ft3
Perelson,nlopt_13,10,222.2807693939667,ft3
Perelson,nlopt_14,1,222.2807693831653,ft3
Perelson,nlopt_14,2,222.28076937507186,ft3
Perelson,nlopt_14,3,222.2807693942138,ft3
Perelson,nlopt_14,4,222.28076939984103,ft3
Perelson,nlopt_14,5,222.28076938447632,ft3
Perelson,nlopt_14,6,222.28076937680325,ft3
Perelson,nlopt_14,7,222.28076933118874,ft3
Perelson,nlopt_14,8,222.28076938771164,ft3
Perelson,nlopt_14,9,222.28076939256715,ft3
Perelson,nlopt_14,10,222.280769361579,ft3
Perelson,nlopt_15,1,222.28076942220412,ft3
Perelson,nlopt_15,2,222.28076940606613,ft3
Perelson,nlopt_15,3,222.28076943661668,ft3
Perelson,nlopt_15,4,222.28076938127023,ft3
Perelson,nlopt_15,5,222.28076940823505,ft3
Perelson,nlopt_15,6,222.2807694319629,ft3
Perelson,nlopt_15,7,222.2807694097652,ft3
Perelson,nlopt_15,8,222.2807694232188,ft3
Perelson,nlopt_15,9,222.2807694171231,ft3
Perelson,nlopt_15,10,222.28076943192372,ft3
Perelson,nlopt_16,1,222.2807694078818,ft3
Perelson,nlopt_16,2,222.28076941487802,ft3
Perelson,nlopt_16,3,222.2807694102153,ft3
Perelson,nlopt_16,4,222.2807694028437,ft3
Perelson,nlopt_16,5,222.28076940502393,ft3
Perelson,nlopt_16,6,222.28076940660372,ft3
Perelson,nlopt_16,7,222.28076940999367,ft3
Perelson,nlopt_16,8,222.28076940431163,ft3
Perelson,nlopt_16,9,222.28076940470189,ft3
Perelson,nlopt_16,10,222.28076941899167,ft3
Perelson,nlopt_18,1,222.28076940736747,ft3
Perelson,nlopt_18,2,222.28076942473322,ft3
Perelson,nlopt_18,3,222.28076938639916,ft3
Perelson,nlopt_18,4,222.28076942883797,ft3
Perelson,nlopt_18,5,222.2807694290488,ft3
Perelson,nlopt_18,6,222.28076942212132,ft3
Perelson,nlopt_18,7,222.28076942244115,ft3
Perelson,nlopt_18,8,222.2807694340422,ft3
Perelson,nlopt_18,9,222.28076942147092,ft3
Perelson,nlopt_18,10,222.280769421082,ft3
Perelson,nlopt_21,1,222.28076940052867,ft3
Perelson,nlopt_21,2,222.28076939444807,ft3
Perelson,nlopt_21,3,222.28076936387166,ft3
Perelson,nlopt_21,4,222.28076938763343,ft3
Perelson,nlopt_21,5,222.2807693927635,ft3
Perelson,nlopt_21,6,222.28076938390495,ft3
Perelson,nlopt_21,7,222.28076935926703,ft3
Perelson,nlopt_21,8,222.28076938549447,ft3
Perelson,nlopt_21,9,222.2807693820942,ft3
Perelson,nlopt_21,10,222.28076940523502,ft3
Perelson,nlopt_23,1,222.28076937785193,ft3
Perelson,nlopt_23,2,222.2807694083336,ft3
Perelson,nlopt_23,3,222.2807694014221,ft3
Perelson,nlopt_23,4,222.28076940665554,ft3
Perelson,nlopt_23,5,222.28076940291973,ft3
Perelson,nlopt_23,6,222.28076940346492,ft3
Perelson,nlopt_23,7,222.28076936939806,ft3
Perelson,nlopt_23,8,222.28076940875926,ft3
Perelson,nlopt_23,9,222.28076940610316,ft3
Perelson,nlopt_23,10,222.28076938431002,ft3
Perelson,nlopt_26,1,222.28076906225155,ft3
Perelson,nlopt_26,2,222.28076904651215,ft3
Perelson,nlopt_26,3,222.2807689320702,ft3
Perelson,nlopt_26,4,222.2807690245715,ft3
Perelson,nlopt_26,5,222.280769029987,ft3
Perelson,nlopt_26,6,222.28076901885635,ft3
Perelson,nlopt_26,7,222.28076903045627,ft3
Perelson,nlopt_26,8,222.28076904153832,ft3
Perelson,nlopt_26,9,222.28076905976906,ft3
Perelson,nlopt_26,10,222.280769041529,ft3
Perelson,nlopt_28,1,222.28076898542776,ft3
Perelson,nlopt_28,2,222.28076902800507,ft3
Perelson,nlopt_28,3,222.28076899943116,ft3
Perelson,nlopt_28,4,222.28076893297305,ft3
Perelson,nlopt_28,5,222.28076895983037,ft3
Perelson,nlopt_28,6,222.28076900734308,ft3
Perelson,nlopt_28,7,222.280768973146,ft3
Perelson,nlopt_28,8,222.2807688157153,ft3
Perelson,nlopt_28,9,222.2807689894319,ft3
Perelson,nlopt_28,10,222.28076888170045,ft3
Perelson,nlopt_29,1,222.28076896646442,ft3
Perelson,nlopt_29,2,222.28076898349045,ft3
Perelson,nlopt_29,3,222.28076890058128,ft3
Perelson,nlopt_29,4,222.28076898910766,ft3
Perelson,nlopt_29,5,222.2807689727132,ft3
Perelson,nlopt_29,6,222.28076898255122,ft3
Perelson,nlopt_29,7,222.280769015662,ft3
Perelson,nlopt_29,8,222.2807688395803,ft3
Perelson,nlopt_29,9,222.2807689518156,ft3
Perelson,nlopt_29,10,222.28076899859113,ft3
Perelson,nlopt_34,1,222.2807691280035,ft3
Perelson,nlopt_34,2,222.28076914970063,ft3
Perelson,nlopt_34,3,222.28076910847074,ft3
Perelson,nlopt_34,4,222.28076908140784,ft3
Perelson,nlopt_34,5,222.28076897931828,ft3
Perelson,nlopt_34,6,222.28076913170048,ft3
Perelson,nlopt_34,7,222.28076917261086,ft3
Perelson,nlopt_34,8,222.28076905938073,ft3
